"url","title","description","image_url","creators","license","keyword","type","domain","date_taken","dimensions"
"https://commons.wikimedia.org/wiki/File:A_aerial_paddy_field.JPG","A aerial paddy field.JPG","English: A aerial paddy field This media file was uploaded as a part of the TamilWiki Media Contest .","https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/A_aerial_paddy_field.JPG/800px-A_aerial_paddy_field.JPG?20111226091417","[{""name"":""Thamizhpparithi Maari"",""url"":""https://commons.wikimedia.org/wiki/User:Thamizhpparithi_Maari""}]","Creative Commons Attribution-Share Alike 3.0 Unported","rice paddies","jpeg","https://commons.wikimedia.org/","2011-12-26","3,648 × 2,736 "
"https://commons.wikimedia.org/wiki/File:Narragansett_Towers_Casino_ruins_and_lifeguard_station.jpg","Narragansett Towers Casino ruins and lifeguard station.jpg","English: 1900s postcard depicting the casino tower ruins and lifeguard station in Narragansett, Rhode Island","https://upload.wikimedia.org/wikipedia/commons/3/37/Narragansett_Towers_Casino_ruins_and_lifeguard_station.jpg?20120112163730","[{""name"":""Closeapple"",""url"":""https://commons.wikimedia.org/wiki/User:Closeapple""}]","Public domain","Cuban salsa","jpeg","https://commons.wikimedia.org/","2012-01-12","396 × 221 "
"https://commons.wikimedia.org/wiki/File:Crochet_d%27arr%C3%AAt.JPG","Crochet d'arrêt.JPG","Français : Crochet d'arrêt de l'équipement complémentaire pour le tir avec le fusil d'assaut 57 dans les ouvrages fortifiés","https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Crochet_d%27arr%C3%AAt.JPG/800px-Crochet_d%27arr%C3%AAt.JPG?20120112045641","[{""name"":""Bouterolle"",""url"":""https://commons.wikimedia.org/w/index.php?title=User:Bouterolle&action=edit&redlink=1""}]","Creative Commons 3.0 Unported 2.5 Generic 2.0 Generic 1.0 Generic","crocheting","jpeg","https://commons.wikimedia.org/","2012-01-12","3,264 × 2,448 "
"https://commons.wikimedia.org/wiki/File:%D5%8D%D5%A1%D5%AC%D5%B8%D6%80%D5%A1%D5%AD%D5%B8%D5%BC%D5%AB%D5%B7%D5%BF.JPG","Սալորախոռիշտ.JPG","Հայերեն: Սալորի խոռիշտ","https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/%D5%8D%D5%A1%D5%AC%D5%B8%D6%80%D5%A1%D5%AD%D5%B8%D5%BC%D5%AB%D5%B7%D5%BF.JPG/697px-%D5%8D%D5%A1%D5%AC%D5%B8%D6%80%D5%A1%D5%AD%D5%B8%D5%BC%D5%AB%D5%B7%D5%BF.JPG?20120127034932","[{""name"":""Chaojoker"",""url"":""https://commons.wikimedia.org/wiki/User:Chaojoker""}]","Creative Commons Attribution-Share Alike 3.0 Unported","soup","jpeg","https://commons.wikimedia.org/","2012-01-27","2,484 × 2,136 "
"https://www.flickr.com/photos/terrykimura/7159238423/","IMG_3807 | terrykimura | Flickr",,"https://live.staticflickr.com/7224/7159238423_f16746c3d1_o.jpg","[{""name"":""terrykimura"",""url"":null}]","by-sa","winter snow","jpeg","https://www.flickr.com/","2012-01-30","4752x3168"
"https://www.flickr.com/photos/infrogmation/6919499559/","Rex 2012 Royal Band Streetcar 9 | Rex parade, Mardi Gras Day… | Flickr","Rex parade, Mardi Gras Day, Napoleon Avenue, Uptown New Orleans.  

Jazz band on streetcar float.


","https://live.staticflickr.com/7204/6919499559_01693dbb99_o.jpg","[{""name"":""Infrogmation of New Orleans"",""url"":null}]","by","jazz band","jpeg","https://www.flickr.com/","2012-02-21","4000x3000"
"https://www.flickr.com/photos/nordique/6930450441/","Barrel cactus | Peter Stevens | Flickr",,"https://live.staticflickr.com/7205/6930450441_e47180e162_o.jpg","[{""name"":""Peter Stevens"",""url"":null}]","by","cactus","jpeg","https://www.flickr.com/","2012-02-25","1632x918"
"https://www.flickr.com/photos/daveseven/6955843475/","Ford Fairmont interior | Dual suicide knobs and a manual gea… | Flickr","Dual suicide knobs and a manual gearbox!","https://live.staticflickr.com/7177/6955843475_8a28773ef1_o.jpg","[{""name"":""dave_7"",""url"":null}]","by-sa","classic car","jpeg","https://www.flickr.com/","2012-03-04","2672x3563"
"https://commons.wikimedia.org/wiki/File:Cadet_Chapel_-_Cake_Boss_(9).jpg","Cadet Chapel - Cake Boss (9).jpg","On his first trip to West Point, the “Cake Boss” presented a giant chapel cake for the Cadet Chapel Centennial celebration on June 11. A TLC production crew captured the presentation for a Season Three episode of “Cake Boss” which aired Nov. 15.","https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Cadet_Chapel_-_Cake_Boss_%289%29.jpg/400px-Cadet_Chapel_-_Cake_Boss_%289%29.jpg?20120312221819","[{""name"":""File Upload Bot (Magnus Manske)"",""url"":""https://commons.wikimedia.org/wiki/User:File_Upload_Bot_(Magnus_Manske)""}]","Creative Commons Attribution 2.0 Generic","cake","jpeg","https://commons.wikimedia.org/","2012-03-12","2,336 × 3,504 "
"https://commons.wikimedia.org/wiki/File:I_want_Candy_London_Movie_Premiere_(18).jpg","I want Candy London Movie Premiere (18).jpg","Stephen Surjik - I want Candy London Movie Premiere","https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/I_want_Candy_London_Movie_Premiere_%2818%29.jpg/400px-I_want_Candy_London_Movie_Premiere_%2818%29.jpg?20120317035629","[{""name"":""File Upload Bot (Magnus Manske)"",""url"":""https://commons.wikimedia.org/wiki/User:File_Upload_Bot_(Magnus_Manske)""}]","Creative Commons Attribution 2.0 Generic","candy","jpeg","https://commons.wikimedia.org/","2012-03-17","960 × 1,440 "
"https://commons.wikimedia.org/wiki/File:NEW_JERSEY_1945_-FARM_TRUCK_LICENSE_PLATE_-_Flickr_-_woody1778a.jpg","NEW JERSEY 1945 -FARM TRUCK LICENSE PLATE - Flickr - woody1778a.jpg","New Jersey Farmer plate XA 4954 from 1945. Until 1957 these heavy gauge steel plates were much larger that the standard sized plates of today. This plate is colored blue on straw yellow, a unique color frequently used on New Jersey license plates which I have never seen used on any other American or Canadian plate that I know of.","https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/NEW_JERSEY_1945_-FARM_TRUCK_LICENSE_PLATE_-_Flickr_-_woody1778a.jpg/800px-NEW_JERSEY_1945_-FARM_TRUCK_LICENSE_PLATE_-_Flickr_-_woody1778a.jpg?20120317081816","[{""name"":""Kobac"",""url"":""https://commons.wikimedia.org/wiki/User:Kobac""}]","Creative Commons Attribution-Share Alike 2.0 Generic","plate","jpeg","https://commons.wikimedia.org/","2012-03-17","1,464 × 769 "
"https://www.flickr.com/photos/barachi/6885416288/","P1040165 | barachihuang | Flickr",,"https://live.staticflickr.com/7094/6885416288_b9e89fc6ba_o.jpg","[{""name"":""barachihuang"",""url"":null}]","by","cherry blossom","jpeg","https://www.flickr.com/","2012-03-25","1600x901"
"https://commons.wikimedia.org/wiki/File:Acts_of_the_Apostles_Chapter_5-4_(Bible_Illustrations_by_Sweet_Media).jpg","Acts of the Apostles Chapter 5-4 (Bible Illustrations by Sweet Media).jpg","العربية: 5 change me! الكتاب المقدس التوضيح من الكتاب من الفصل English: Biblical illustrations by Jim Padgett, courtesy of Sweet Publishing, Ft. Worth, TX, and Gospel Light, Ventura, CA. Copyright 1984. Released under new license, CC-BY-SA 3.0 These files was provided to Wikimedia Commons by Distant Shores Media/Sweet Publishing as part of a cooperation project . Sweet Publishing released these images, which are taken from now-out-of-print Read'n Grow Picture Bible Illustrations (Biblical illustrations by Jim Padgett, courtesy of Sweet Publishing, Ft. Worth, TX, and Gospel Light, Ventura, CA. Copyright 1984.), under new license, CC-BY-SA 3.0","https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Acts_of_the_Apostles_Chapter_5-4_%28Bible_Illustrations_by_Sweet_Media%29.jpg/800px-Acts_of_the_Apostles_Chapter_5-4_%28Bible_Illustrations_by_Sweet_Media%29.jpg?20120329140253","[{""name"":""OrophinBot"",""url"":""https://commons.wikimedia.org/wiki/User:OrophinBot""}]","Creative Commons Attribution-Share Alike 3.0 Unported","sweet","jpeg","https://commons.wikimedia.org/","2012-03-29","831 × 610 "
"https://www.flickr.com/photos/little_kingfisher/7033007047/","Crayfish Home | Dakota Callaway | Flickr",,"https://live.staticflickr.com/7214/7033007047_3a4ac216dd_o.jpg","[{""name"":""Dakota Callaway"",""url"":null}]","by","dog park","jpeg","https://www.flickr.com/","2012-03-31","4000x3000"
"https://commons.wikimedia.org/wiki/File:Saling_yacht.svg","Saling yacht.svg","Polski: Sailing yacht","https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Saling_yacht.svg/391px-Saling_yacht.svg.png?20120416125801","[{""name"":""Lips"",""url"":""https://commons.wikimedia.org/w/index.php?title=User:Lips&action=edit&redlink=1""}]","Creative Commons Attribution-Share Alike 3.0 Unported","sailing","png","https://commons.wikimedia.org/","2012-04-16","391 × 506 "
"https://commons.wikimedia.org/wiki/File:Waldburg-Gebetbuch_029_detail.jpg","Waldburg-Gebetbuch 029 detail.jpg","Deutsch: Detail aus dem Waldburg-Gebetbuch, WLB Stuttgart, Cod. brev. 12, fol. 14r","https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Waldburg-Gebetbuch_029_detail.jpg/800px-Waldburg-Gebetbuch_029_detail.jpg?20120425174027","[{""name"":""AndreasPraefcke"",""url"":""https://commons.wikimedia.org/wiki/User:AndreasPraefcke""}]","Public domain Creative Commons Public Domain Mark 1.0","knife","jpeg","https://commons.wikimedia.org/","2012-04-25","853 × 619 "
"https://www.flickr.com/photos/dougtone/7254764550/","Bass Harbor Head Light - Maine | Bass Harbor Head Light - Ma… | Flickr","Bass Harbor Head Light - Maine","https://live.staticflickr.com/8016/7254764550_a499e31e55_o.jpg","[{""name"":""Doug Kerr"",""url"":null}]","by-sa","desert landscape","jpeg","https://www.flickr.com/","2012-05-05","1200x1600"
"https://www.flickr.com/photos/alan-light/7184187082/","Iowa City Farmer's Market | May 13, 2012 | Alan Light | Flickr","May 13, 2012","https://live.staticflickr.com/7223/7184187082_ac439e9518_o.jpg","[{""name"":""Alan Light"",""url"":null}]","by","farmer's market","jpeg","https://www.flickr.com/","2012-05-11","3648x2736"
"https://www.flickr.com/photos/blacksportsphotos/7184256120/","KR@DD (63) | Johann Schwarz | Flickr",,"https://live.staticflickr.com/7074/7184256120_4f7092185b_o.jpg","[{""name"":""Johann Schwarz"",""url"":null}]","by","American football","jpeg","https://www.flickr.com/","2012-05-12","3747x2498"
"https://www.flickr.com/photos/dougtone/8405451864/","Rockport, Massachusetts | Rockport, Massachusetts | Flickr","Rockport, Massachusetts","https://live.staticflickr.com/8085/8405451864_c3d08f40ce_o.jpg","[{""name"":""Doug Kerr"",""url"":null}]","by-sa","harbor boats","jpeg","https://www.flickr.com/","2012-05-13","3072x2304"
"https://www.flickr.com/photos/grand_canyon_nps/7420753772/","GRCA 13727 Grand Canyon Historical Boat Collection_Esmeral… | Flickr","Catalog # GRCA 13727 .
Object: BOAT .
Description: .
River boat &quot;Esmeralda II&quot;. Wooden jet boat with inboard motor. Boat is painted green, white, &amp; red. 125 horsepower Gray Marine engine, propeller, shaft, controls, modified V spoon- bill bow, inverted V stern. 3/8&quot; plywood sides, 2 layer 1/4&quot; plywood laminated bottom, 1/4&quot; plywood bulkheads, oak &amp; spruce frames, canvas splash shield. Paint is flaking. The ’Esmeralda II’ was the first power boat to run through the Grand Canyon. It was built in 1947, by a Seattle Marine architect hired by Ed Hudson, of Paso Robles, CA, with consulting assistance from Dock .
Marston. Hudson’s intent was to use the boat to run the Colorado River through the Grand Canyon, upstream, starting from Lake Mead. The boat was built with a special hull and an inboard propeller protected by a skag, that Hudson hoped would be less likely to be damaged by rocks. It was 19 feet long and 6 feet wide, built of marine plywood over an oak frame. .
.
In 1948, Hudson tried an upriver run in the ’Esmeralda II’, with passengers Dock Marston, Wilson Taylor, and Hudson’s 16 year-old son. The boat was powered by a 4-cylinder, 75 horsepower motor. The upriver attempt was halted at mile 217 when the boat crashed into a tree at the water’s edge. The next attempt came the following year, using the same crew, with the addition of Bestor Robinson. Marston added a canvas shield to protect the engine from the big waves breaking over the bow, and upped the engine horsepower to 125. This time they made a downriver trip first with the intention of studying the river on the way down, as well as caching gas at various spots for use on the upriver portion. They left Lees Ferry on June 12, 1949. Upon reaching Pearce Ferry, they were the first motor run down the Grand Canyon, arriving 5 days later. On the way back they couldn’t make it past the strong currents at Diamond Creek. They tried again in 1950, this time adding another boat and additional crew. On the downriver run,","https://live.staticflickr.com/8167/7420753772_af3a1919af_o.jpg","[{""name"":""Grand Canyon National Park"",""url"":null}]","by","kayaking river","jpeg","https://www.flickr.com/","2012-06-21","9618x7406"
"https://commons.wikimedia.org/wiki/File:HK_Sai_Ying_Pun_%E4%BD%B3%E5%AF%B6%E9%A3%9F%E5%93%81%E8%B6%85%E7%B4%9A%E5%B8%82%E5%A0%B4_Kai_Bo_Food_Supermarket_iced_packed_foods_June-2012.jpg","HK Sai Ying Pun 佳寶食品超級市場 Kai Bo Food Supermarket iced packed foods June-2012.jpg","English: 佳寶食品超級市場 , Kai Bo Food Supermarket, Hong Kong","https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/HK_Sai_Ying_Pun_%E4%BD%B3%E5%AF%B6%E9%A3%9F%E5%93%81%E8%B6%85%E7%B4%9A%E5%B8%82%E5%A0%B4_Kai_Bo_Food_Supermarket_iced_packed_foods_June-2012.jpg/450px-HK_Sai_Ying_Pun_%E4%BD%B3%E5%AF%B6%E9%A3%9F%E5%93%81%E8%B6%85%E7%B4%9A%E5%B8%82%E5%A0%B4_Kai_Bo_Food_Supermarket_iced_packed_foods_June-2012.jpg?20120626013515","[{""name"":""Tongsamendawon"",""url"":""https://commons.wikimedia.org/w/index.php?title=User:Tongsamendawon&action=edit&redlink=1""}]","Creative Commons Attribution-Share Alike 3.0 Unported","street food","jpeg","https://commons.wikimedia.org/","2012-06-26","1,200 × 1,600 "
"https://www.flickr.com/photos/craigdietrich/7543841256/","Western road into town, California City, California | Flickr","California City Blvd into California City, CA from the west, near CA 14","https://live.staticflickr.com/7135/7543841256_5b37912c9a_o.jpg","[{""name"":""Craig Dietrich"",""url"":null}]","by","city street","jpeg","https://www.flickr.com/","2012-07-06","1500x1001"
"https://commons.wikimedia.org/wiki/File:Rudolph_Sitz_Bldg.jpg","Rudolph Sitz Bldg.jpg","English: The Rudolph Sitz Building is located in Davenport, Iowa and is listed on the National Register of Historic Places.","https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Rudolph_Sitz_Bldg.jpg/800px-Rudolph_Sitz_Bldg.jpg?20120723215834","[{""name"":""Farragutful"",""url"":""https://commons.wikimedia.org/wiki/User:Farragutful""}]","Creative Commons Attribution-Share Alike 3.0 Unported","historic architecture","jpeg","https://commons.wikimedia.org/","2012-07-23","4,608 × 3,456 "
"https://www.flickr.com/photos/jsjgeology/12298733573/","Great Fountain Geyser at sunset (6 August 2013) 33 | Flickr","Great Fountain Geyser is a major geyser in Yellowstone's Lower Geyser Basin.  Eruptions occur about twice a day and are 1 to 2 hours in duration.  The geyser consists of a large, subcircular, concentrically-terraced geyserite platform that is 55 to 60 meters in diameter.  The slightly off-center, irregularly-shaped vent is 5.5 to 6.5 meters across.  Runoff channels radiate outward to the west, northwest, north, and northeast.  Much of the eruption runoff ends up percolating downward in the surrounding fields.  Some runoff ends up draining into White Creek and the Tangled Creek valley.

About 70 to 100 minutes before an eruption, overflow commences from the vent.  As the eruption nears, moderately energetic, marginal boiling occurs in the vent.  Eruption initiations are called &quot;meter boils&quot;, involving a decent-sized upward-doming of water.  Tall eruptive bursting can occur immediately or will be delayed by many minutes (this is called a &quot;pause&quot;).

Great Fountain Geyser erupts in &quot;series&quot;, during which there is a succession of small to very tall bursts for about ten minutes.  The first series is typically the tallest and showiest.  Pauses between series are about five minutes long.  Eruption heights are generally lower in successive series.  The first few bursts of any individual series are often the tallest and most energetic.
","https://live.staticflickr.com/3747/12298733573_017bff55d4_o.jpg","[{""name"":""James St. John"",""url"":null}]","by","Yellowstone","jpeg","https://www.flickr.com/","2012-08-05","4000x3000"
"https://www.flickr.com/photos/b0jangles/7828580472/","Statue of Liberty | b0jangles | Flickr",,"https://live.staticflickr.com/7250/7828580472_6eaf3d163c_o.jpg","[{""name"":""b0jangles"",""url"":null}]","by","Statue of Liberty","jpeg","https://www.flickr.com/","2012-08-08","4288x2848"
"https://www.flickr.com/photos/idiosyntactix/8001324360/","IMG_00001689 | An exhibition of paintings inspired by Darcy … | Flickr","An exhibition of paintings inspired by Darcy Tobin Farrell's journey.

Darcy's show at the Laurier Gallery
13th* to 22nd September 2012 (*day 1597)

113 Jefferson (Liberty Village)
+1 416 232-0217
<a href=""http://www.lauriergallery.com/"" rel=""noreferrer nofollow"">www.lauriergallery.com/</a>

Opening night Thursday, September 13th 6.00 pm - 10.00 pm
Music by Redxdown.

images of Darcy by Norman Allan and Andrew Sookrah document a survivor's journey with breast cancer.

&quot;Days are precious when you don't know which will be the last...&quot;
Celebration of the opening of our show with Darcy and the artists at the Laurier Gallery. This show is about the options and choices. A portion of the proceeds of sales from the show will benefit Rethink Breast Cancer. For more information, please contact Darcy Tobin Farrell, Curator +1 416 878-8104 darcy(at)tobinfarrell.com
<a href=""http://www.normanallan.com/"" rel=""noreferrer nofollow"">www.normanallan.com/</a>

videos, photos, internet by Alexander Braun.","https://live.staticflickr.com/8181/8001324360_be41cb2b09_o.jpg","[{""name"":""Alexander Braun"",""url"":null}]","by-sa","art gallery","jpeg","https://www.flickr.com/","2012-09-13","1456x2592"
"https://www.flickr.com/photos/mypubliclands/9471447385/","Sleeping Giant WSA | The Sleeping Giant Wilderness Study Are… | Flickr","The Sleeping Giant Wilderness Study Area formation is a well-known landmark, visible from Helena. The wilderness study area is comprised of about 11,000 acres of steep, irregular topography with elevations ranging from 3,600 to 6,800 feet. About half the area is forested. Twenty drainages dissect the area and provide solitude. Seven miles of ridgeline hiking routes offer spectacular panoramic views of the Rocky Mountains. A diversity of important wildlife species live here, including a thriving population of mountain goats that occupies the high outcroppings. Other common species include elk, black bear, bighorn sheep, mule deer, osprey, and golden eagles. About 40 primitive campsites are available along the Holter Lake shoreline. A portion of the Sleeping Giant area is also part of the Lewis and Clark National Historic Trail. Several deteriorating structures near the river evoke the lifestyles of early settlers.

Popular recreation activities include  Hiking, sightseeing, wildlife viewing, primitive camping, fishing.

Learn more: <a href=""http://www.blm.gov/mt/st/en/fo/butte_field_office/recreation/sleeping_giant.html"" rel=""noreferrer nofollow"">www.blm.gov/mt/st/en/fo/butte_field_office/recreation/sle...</a>

Photo: Bob Wick, BLM California","https://live.staticflickr.com/5483/9471447385_89fb147daf_o.jpg","[{""name"":""Bureau  of Land Management"",""url"":null}]","by","mountain trail","jpeg","https://www.flickr.com/","2012-09-24","4320x2880"
"https://commons.wikimedia.org/wiki/File:Plaza_de_la_Corredera.JPG","Plaza de la Corredera.JPG","Deutsch: Dieser rechteckige Platz folgt dem kastilischen Vorbild einer Plaza Mayor und ist der einzige seiner Art in Andalusien. Zur Zeit der Römer war hier der Haupteingang zum Amphitheater. Bei Restaurierungsarbeiten wurden prachtvolle Mosaiken aus damaliger Zeit gefunden, die im Alkazar der Christlichen Könige besichtigt werden können","https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Plaza_de_la_Corredera.JPG/800px-Plaza_de_la_Corredera.JPG?20120929162850","[{""name"":""Grossauge"",""url"":""https://commons.wikimedia.org/wiki/User:Grossauge""}]","Creative Commons 3.0 Unported 2.5 Generic 2.0 Generic 1.0 Generic","amphitheater","jpeg","https://commons.wikimedia.org/","2012-09-29","4,028 × 2,732 "
"https://commons.wikimedia.org/wiki/File:Claude_Monet_-_The_Argenteuil_Bridge_-_Google_Art_Project.jpg","Claude Monet - The Argenteuil Bridge - Google Art Project.jpg",,"https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Claude_Monet_-_The_Argenteuil_Bridge_-_Google_Art_Project.jpg/800px-Claude_Monet_-_The_Argenteuil_Bridge_-_Google_Art_Project.jpg?20121001153403","[{""name"":""DcoetzeeBot"",""url"":""https://commons.wikimedia.org/wiki/User:DcoetzeeBot""}]","Public domain Creative Commons Public Domain Mark 1.0","digital art","jpeg","https://commons.wikimedia.org/","2012-10-01","5,307 × 3,978 "
"https://commons.wikimedia.org/wiki/File:Valentin_Serov_-_Ida_Rubenstein_-_Google_Art_Project.jpg","Valentin Serov - Ida Rubenstein - Google Art Project.jpg",,"https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Valentin_Serov_-_Ida_Rubenstein_-_Google_Art_Project.jpg/800px-Valentin_Serov_-_Ida_Rubenstein_-_Google_Art_Project.jpg?20121001115508","[{""name"":""DcoetzeeBot"",""url"":""https://commons.wikimedia.org/wiki/User:DcoetzeeBot""}]","Public domain Creative Commons Public Domain Mark 1.0","painting","jpeg","https://commons.wikimedia.org/","2012-10-01","5,155 × 3,180 "
"https://www.flickr.com/photos/gerrydincher/8058253895/","Scoreboard at South View | The scoreboard at South View. The… | Flickr","The scoreboard at South View. The Tigers would go on to defeat the Grays Creek Bears 34-23 in Hope Mills, North Carolina.","https://live.staticflickr.com/8030/8058253895_824e429831_o.jpg","[{""name"":""Gerry Dincher"",""url"":null}]","by-sa","American football","jpeg","https://www.flickr.com/","2012-10-05","2560x1920"
"https://www.flickr.com/photos/laurelfan/8101413117/","Paulina on Super Slab | Laurel F | Flickr",,"https://live.staticflickr.com/8469/8101413117_ba54ef3ea7_o.jpg","[{""name"":""Laurel F"",""url"":null}]","by-sa","rock climbing","jpeg","https://www.flickr.com/","2012-10-13","4000x3000"
"https://commons.wikimedia.org/wiki/File:Metal_House_%E2%80%93_Terebi_Robot_(%E3%83%86%E3%83%AC%E3%83%93_%E3%83%AD%E3%83%9C%E3%83%83%E3%83%88-_Television_Robot)_%E2%80%93_Close_Up.jpg","Metal House – Terebi Robot (テレビ ロボット- Television Robot) – Close Up.jpg","More pictures of My Toy Museum's at Flickr . Most of those toys do still have copyrights so i can't publish them here!","https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Metal_House_%E2%80%93_Terebi_Robot_%28%E3%83%86%E3%83%AC%E3%83%93_%E3%83%AD%E3%83%9C%E3%83%83%E3%83%88-_Television_Robot%29_%E2%80%93_Close_Up.jpg/450px-Metal_House_%E2%80%93_Terebi_Robot_%28%E3%83%86%E3%83%AC%E3%83%93_%E3%83%AD%E3%83%9C%E3%83%83%E3%83%88-_Television_Robot%29_%E2%80%93_Close_Up.jpg?20121205095341","[{""name"":""D J Shin - My Toy Museum"",""url"":""https://commons.wikimedia.org/w/index.php?title=User:D_J_Shin_-_My_Toy_Museum&action=edit&redlink=1""}]","Creative Commons Attribution-Share Alike 3.0 Unported","robotics","jpeg","https://commons.wikimedia.org/","2012-12-05","3,000 × 4,000 "
"https://commons.wikimedia.org/wiki/File:Cuisine_research_by_Sandrine_Dole_17.jpg","Cuisine research by Sandrine Dole 17.jpg","English: Research on cuisine of Cameroon by Sandrine Dole. The research was used for the thesis Celui qui tesse les fliens - Relevé de voyage d'un designer , Mémoire de fin d'études, Ensci-les Ateliers, 2001. The research was focussed on cuisine of Cameroon and pottery making. Photos by Sandrine Dole.","https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Cuisine_research_by_Sandrine_Dole_17.jpg/800px-Cuisine_research_by_Sandrine_Dole_17.jpg?20121213135425","[{""name"":""Iopensa"",""url"":""https://commons.wikimedia.org/wiki/User:Iopensa""}]","Creative Commons Attribution-Share Alike 3.0 Unported","local cuisine","jpeg","https://commons.wikimedia.org/","2012-12-13","2,835 × 1,417 "
"https://www.flickr.com/photos/akras/41176118952/","Snow | Andrey | Flickr",,"https://live.staticflickr.com/868/41176118952_d7f977d6b8_o.jpg","[{""name"":""Andrey"",""url"":null}]","by","winter snow","jpeg","https://www.flickr.com/","2012-12-16","1840x1228"
"https://www.flickr.com/photos/with-/8435903464/","Winter is coming | ""Solo un mendicante chiede la carità ad u… | Flickr","&quot;Solo un mendicante chiede la carità ad un povero&quot; - Games of Thrones","https://live.staticflickr.com/8336/8435903464_6a7c1f7bab_o.jpg","[{""name"":""Andrea Contratto"",""url"":null}]","by-sa","winter snow","jpeg","https://www.flickr.com/","2013-01-02","4608x3072"
"https://commons.wikimedia.org/wiki/File:Shane_Battier_Heat_2012.jpg","Shane Battier Heat 2012.jpg","English: w:Shane Battier with the w:Miami Heat","https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Shane_Battier_Heat_2012.jpg/676px-Shane_Battier_Heat_2012.jpg?20130104223316","[{""name"":""Chrishmt0423"",""url"":""https://commons.wikimedia.org/wiki/User:Chrishmt0423""}]","Creative Commons Attribution 2.0 Generic","spicy","jpeg","https://commons.wikimedia.org/","2013-01-04","2,956 × 2,623 "
"https://www.flickr.com/photos/oldguardmuseum/8367652817/","1969-01-20-Inaugural Parade for President Richard Nixon-10… | Flickr","Members of the five Armed Services carry the massed State and Territorial flags in the Inaugural Parade for President Richard M. Nixon, held January 20, 1969 in Washington, DC.","https://live.staticflickr.com/8227/8367652817_ab64a3ca6e_o.jpg","[{""name"":""Old Guard History"",""url"":null}]","by","American flag","jpeg","https://www.flickr.com/","2013-01-10","2808x2226"
"https://www.flickr.com/photos/grand_canyon_nps/8385774486/","Grand Canyon SRM Facility Dedication 1639 - Jan. 15, 2013 | Flickr","Grand Canyon, Ariz. - On January 15, 2013, at 10:30 am, the National Park Service held a ribbon cutting ceremony for the new Science and Resource Management building on the South Rim of Grand Canyon National Park across the street from Park Headquarters. In this photo, Park Superintendent Dave Uberuaga (right) presents the key to the new facilities to Martha Hahn, Chief of Science and Resources Management.

Park Superintendent Dave Uberuaga and other special guests dedicated the new state of the art facility which is on track to receive a Platinum LEED (Leadership in Energy and Environmental Design) certification from the U.S. Green Building Council. 

LEED is a third party certification program and the nationally accepted benchmark for the design, construction and operation of high performance green buildings and Platinum is the highest rating obtainable.  This facility would be the 12th LEED certified building in the National Park Service and only the 6th LEED Platinum certified building in the National Park Service. NPS photo by Dana Belcher.

Read the complete news release here: <a href=""http://go.nps.gov/1l4nvu"" rel=""noreferrer nofollow"">go.nps.gov/1l4nvu</a>","https://live.staticflickr.com/8088/8385774486_334c09103d_o.jpg","[{""name"":""Grand Canyon National Park"",""url"":null}]","by","Grand Canyon","jpeg","https://www.flickr.com/","2013-01-15","3000x2132"
"https://commons.wikimedia.org/wiki/File:St._John_Nepomuk,_c._1745-1755,_Meissen,_modelling_attributed_to_Johann_Gottlieb_Kirchner,_hard-paste_porcelain,_overglaze_enamels,_gilding,_gilt-metal_mounts_-_Gardiner_Museum,_Toronto_-_DSC00928.JPG","St. John Nepomuk, c. 1745-1755, Meissen, modelling attributed to Johann Gottlieb Kirchner, hard-paste porcelain, overglaze enamels, gilding, gilt-metal mounts - Gardiner Museum, Toronto - DSC00928.JPG","Exhibit in the Gardiner Museum, Toronto, Ontario, Canada. This artwork is in the public domain because the artist died more than 70 years ago. Photography was permitted in the museum without restriction.","https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/St._John_Nepomuk%2C_c._1745-1755%2C_Meissen%2C_modelling_attributed_to_Johann_Gottlieb_Kirchner%2C_hard-paste_porcelain%2C_overglaze_enamels%2C_gilding%2C_gilt-metal_mounts_-_Gardiner_Museum%2C_Toronto_-_DSC00928.JPG/267px-thumbnail.jpg?20130125110916","[{""name"":""Daderot"",""url"":""https://commons.wikimedia.org/wiki/User:Daderot""}]","Creative Commons Zero, Public Domain Dedication Creative Commons Zero, Public Domain Dedication","porcelain","jpeg","https://commons.wikimedia.org/","2013-01-25","1,929 × 4,320 "
